Job Title,Location,Salary,Min_Salary,Max_Salary,Avg_Salary
AI Engineer,Bangalore,165090,128755,221206,174981.13438574725
Software Engineer,Coimbatore,269258,254600,295181,274891.110174558
Full Stack Developer,Bangalore,142493,95568,193499,144534.10244653482
Full Stack Developer,Bangalore,799706,542280,1063750,803015.5984589063
Machine Learning Engineer,Mumbai,212628,185884,249538,217711.42579965497
System Administrator,Bangalore,449186,367659,497080,432369.9962286235
Software Engineer,Bangalore,561750,438252,670898,554575.4579362124
Network Engineer,Pune,9812,9137,10450,9793.695309950272
Software Engineer,Lucknow,29103,30782,36829,33805.76097065238
Data Scientist,Mumbai,524401,88257,122274,105266.0215797156
DevOps Engineer,Mysore,522626,111361,195781,153571.86085726903
Software Engineer,Jaipur,81419,80229,85611,82920.64419263255
Machine Learning Engineer,Chandigarh,220934,184765,233273,209019.5105307803
Software Engineer,Mumbai,430812,418602,468279,443441.39659413847
Full Stack Developer,Coimbatore,84151,59781,103855,81818.01624489934
AI Engineer,Hyderabad,43170,54070,37223,45647.1142341957
Software Engineer (Frontend),Chennai,572627,558015,566054,562034.7714318443
Software Engineer,Visakhapatnam,6806,7073,7726,7399.94778995273
Software Engineer (Frontend),Hyderabad,59223,48484,69962,59223.0
Technical Architect,Bangalore,62918,49762,76072,62917.0
Software Engineer (Frontend),Chennai,39502,36066,42938,39502.0
Machine Learning Engineer,Bangalore,184642,173018,219538,196278.61437856522
iOS Developer,Goa,3214266,1795870,4665348,3230609.8765464397
AI Engineer,Hyderabad,46131,38340,52794,45567.45118707725
Data Scientist,Pune,14112,11154,21248,16201.243135855038
Software Engineer (Frontend),Jaipur,173406,122459,269396,195927.70499380442
Software Engineer (Frontend),Kolkata,138485,115638,145681,130659.5
Software Engineer,Bangalore,50885,20774,133592,77183.49230793802
Software Engineer,Hyderabad,248415,184274,276302,230288.26943996927
Software Engineer (Backend),Mumbai,22286,21445,27757,24601.22622688562
Software Engineer,Bhubaneswar,12783,11408,19023,15215.959891860777
Software Engineer,Hyderabad,873175,891620,920582,906101.3559966865
Machine Learning Engineer,Bangalore,164100,132636,191805,162220.9679181616
Computer Vision Engineer,Visakhapatnam,109231,62123,184820,123472.34011449327
Machine Learning Engineer,Lucknow,164067,153878,176384,165131.88769318955
Machine Learning Engineer,Hyderabad,99147,80640,108412,94526.53164932845
System Administrator,Mumbai,110388,107320,113454,110387.0
Software Engineer (Backend),Lucknow,29097,22641,35552,29096.5
Data Scientist,Coimbatore,309280,149880,494640,322260.2921766761
Robotics Engineer,Bangalore,151817,139104,166823,152963.79351668817
Software Engineer (Frontend),Bangalore,257315,289458,366147,327803.07339965104
Data Scientist,Mumbai,4711,3272,6306,4789.620192818784
Embedded Systems Engineer,Bhubaneswar,111666,67079,117860,92469.93675701818
AI Engineer,Bangalore,358232,287929,418702,353316.3422917998
Full Stack Developer,Delhi,135823,107650,177534,142592.07110649627
Robotics Engineer,Bangalore,155872,144352,174691,159522.28028382713
Junior Developer,Chandigarh,283887,240754,318326,279540.40513195854
AI Engineer,Chandigarh,23647,17901,31307,24604.317255565787
AI Engineer,Mumbai,94906,85009,102704,93856.93026378853
Full Stack Developer,Lucknow,105285,62365,167773,115069.65715829673
AI Engineer,Noida,35444,26462,41711,34086.63068324676
UI/UX Designer,Chennai,271232,223904,285289,254596.69908934482
Full Stack Developer,Bangalore,14942,8610,23256,15933.444625426007
Software Engineer (Frontend),Kolkata,573134,446808,877550,662179.524124024
Machine Learning Engineer,Bangalore,97947,87280,111763,99522.25897054112
Software Engineer (Frontend),Bangalore,306575,238694,534444,386569.5170569561
Data Scientist,Bangalore,584068,279552,965983,622767.6607986199
AI Engineer,Bangalore,274424,241741,335315,288528.6574935099
Machine Learning Engineer,Lucknow,179556,157007,213494,185251.1773778047
Software Engineer,Delhi,86175,103509,79302,91405.82589512721
Machine Learning Engineer,Hyderabad,124867,100690,144596,122643.26375709038
Product Manager,Kochi,233939,207889,253731,230810.09171538806
Software Engineer,Bangalore,78389,63840,105520,84680.87844822285
Full Stack Developer,Hyderabad,3017,2601,3250,2925.888157389676
Machine Learning Engineer,Lucknow,109995,99371,117974,108673.02561237014
Software Engineer (Backend),Bangalore,154149,100311,207984,154147.5
Product Manager,Kolkata,217928,181736,236398,209067.43744903276
Software Engineer,Coimbatore,86495,72726,108899,90812.98050798301
Technical Architect,Gurgaon,76364,73033,79694,76363.5
Site Reliability Engineer,Hyderabad,4434092,59052,71821,65437.130388592224
Software Engineer (Frontend),Hyderabad,90710,85582,96218,90900.87617653138
Software Engineer,Ahmedabad,395289,264608,418777,341692.5721561196
Full Stack Developer,Lucknow,19196,9297,30876,20086.62557988962
AI Engineer,Bangalore,462368,311081,599716,455399.19068468374
Software Engineer (Frontend),Bhubaneswar,520419,284315,756522,520418.5
Software Engineer (Frontend),Coimbatore,238090,193457,254436,223946.6853129071
Data Scientist,Bangalore,44802,28815,74692,51753.77715574177
Software Engineer (Frontend),Kolkata,60296,33642,86950,60296.0
Software Engineer (Frontend),Bangalore,943197,630329,909326,769827.7060649791
Machine Learning Engineer,Bangalore,212844,184009,234444,209226.99158931436
Data Engineer,Bangalore,655302,469954,886994,678474.7085149591
Machine Learning Engineer,Mysore,206848,166758,243215,204986.85897308693
Data Scientist,Mumbai,75322,58378,83117,70748.19822163027
Network Engineer,Mumbai,40374,35122,42185,38654.45534879779
Android Developer,Pune,41,29,61,45.301112582383915
QA Engineer,Hyderabad,43311,43546,44790,44168.354934077375
Software Engineer (Backend),Bhubaneswar,17048,11859,15858,13858.788890863794
Cloud Engineer,Hyderabad,85691,72590,99412,86001.74245402124
Data Scientist,Hyderabad,206511,153511,270158,211834.65752437638
Software Engineer,Hyderabad,338978,316693,337958,327326.16220764676
Software Engineer,Surat,19421,187833,221417,204625.50727912082
Full Stack Developer,Indore,248256,208547,355063,281805.4686547586
Site Reliability Engineer,Hyderabad,34860,33768,35951,34859.5
Junior Developer,Mumbai,253335,210391,269101,239746.14976730145
AI Engineer,Mysore,135758,124835,148888,136862.066667578
Software Engineer,Bangalore,580804,523267,673460,598363.9081680526
Information Security Engineer,Bangalore,89791,76887,105729,91308.4775120512
Technical Architect,Mysore,32181,26300,32326,29313.88099183038
Software Engineer (Frontend),Bhubaneswar,46970,28259,54125,41192.6861712229
Database Administrator,Mysore,126204,102481,141269,121875.69868633358
Software Engineer (Frontend),Bangalore,6243,6433,7783,7108.336436442125
Software Engineer,Lucknow,34289,31476,37837,34657.29811796743
Machine Learning Engineer,Hyderabad,184680,157995,211394,184694.82334434893
Data Scientist,Goa,182819,152078,237286,194682.16689362418
Software Engineer (Frontend),Hyderabad,41825,25212,53177,39194.5
Software Engineer,Mumbai,195180,120198,270735,195467.0482012116
Data Scientist,Chandigarh,351088,233573,461863,347718.5570733204
AI Engineer,Hyderabad,513569,383570,750292,566931.5662200754
Software Engineer,Mumbai,10731,5841,15965,10903.5062836375
Full Stack Developer,Hyderabad,56246,40510,71832,56171.75333389566
Android Developer,Trivandrum,508296,459870,862848,661359.5189082988
Software Engineer,Bangalore,343354,258071,402632,330351.99523249094
Machine Learning Engineer,Coimbatore,99934,80137,108044,94091.04258451489
Data Scientist,Nagpur,5960,16645,29583,23114.45727822761
Software Engineer,Mumbai,528044,449052,572859,510955.7090014316
Software Engineer (Frontend),Mysore,16289,15287,25180,20234.134219471627
Software Engineer (Backend),Mumbai,208033,206280,238585,222433.15615062468
Full Stack Developer,Bangalore,3308,3155,3905,3530.58995545488
AI Engineer,Delhi,86948,22946,107267,65106.90310541411
Information Security Engineer,Bhubaneswar,32934,27734,42348,35041.269654456526
Machine Learning Engineer,Mumbai,171013,151902,203182,177542.84595079802
AI Engineer,Chandigarh,87397,83277,96553,89915.53846569732
AI Engineer,Bangalore,595929,128218,437414,282816.3986692575
Principal Engineer,Hyderabad,135447,106729,120985,113857.34817042356
Machine Learning Engineer,Delhi,87766,71658,102886,87272.6874924812
Full Stack Developer,Noida,35053,54944,19851,37397.75003445732
Data Scientist,Hyderabad,61639,48648,91459,70054.14100675285
Software Engineer (Backend),Hyderabad,42122,31632,55365,43498.81902782149
Senior Software Engineer,Gurgaon,78095,48417,88450,68434.11460438946
Data Scientist,Mumbai,529488,410963,596323,503643.3433079495
Software Engineer,Bangalore,501024,443848,569214,506531.6323422696
Machine Learning Engineer,Ahmedabad,142728,132671,154467,143569.4621238426
Machine Learning Engineer,Visakhapatnam,79481,66281,84718,75500.10165112372
Software Engineer (Frontend),Bangalore,482819,413144,570757,491950.91539786523
AI Engineer,Noida,177665,67088,513929,290508.98021325836
Software Engineer,Bangalore,536884,408867,694828,551848.1444609109
Software Engineer (Frontend),Bangalore,225749,176155,318276,247216.39971672566
Software Engineer,Visakhapatnam,174689,174652,191043,182848.24576135492
Machine Learning Engineer,Chennai,143528,125268,154814,140041.98836280714
Software Engineer (Backend),Bhubaneswar,61094,46239,75947,61093.0
Software Engineer (Frontend),Mumbai,118140,108507,127770,118138.5
Embedded Systems Engineer,Kochi,139758,133238,146277,142595.91317626805
Machine Learning Engineer,Chandigarh,222236,194144,265758,229951.69382050808
Software Engineer,Kochi,53081,39386,65892,52639.94246811251
AI Engineer,Chennai,886501,783465,1008465,895965.847253836
Principal Engineer,Coimbatore,2758204,58387,62521,60454.0
Site Reliability Engineer,Noida,244882,163947,269200,216573.99772522427
AI Engineer,Lucknow,31829,20764,43754,32259.390035337634
Software Engineer (Frontend),Bangalore,290042,244063,325125,284594.741104419
AI Engineer,Surat,108217,53593,181193,117393.73498344811
Game Developer,Lucknow,1058,1002,1123,1062.8956775593483
Machine Learning Engineer,Mumbai,74272,67778,85997,76888.06376925173
Junior Developer,Noida,258095,241986,272839,257413.15145416337
Software Engineer,Hyderabad,142778,140245,178786,159515.96914998855
Machine Learning Engineer,Mumbai,144473,123591,167195,145393.18131818122
Machine Learning Engineer,Hyderabad,178772,169725,201719,185722.54594564333
Data Scientist,Ahmedabad,159303,231222,104309,167765.87378182093
Full Stack Developer,Lucknow,16949,15338,17827,16582.825005780287
Full Stack Developer,Mumbai,78552,55624,87111,71368.14212356618
Software Engineer,Mumbai,65273,49524,79365,64444.68348360099
Site Reliability Engineer,Goa,288654,250739,286886,268813.2760081029
Machine Learning Engineer,Indore,224011,206734,235323,221029.20111606922
AI Engineer,Goa,160395,114850,202695,158772.98309325837
Full Stack Developer,Mumbai,912985,791998,987334,889666.3969604461
Machine Learning Engineer,Mumbai,203368,174460,227246,200853.67602350836
Data Scientist,Nagpur,88622,44549,127254,85901.79670675071
Software Engineer (Backend),Kolkata,247,193,252,223.15655485972698
Software Engineer (Frontend),Ahmedabad,78870,128678,52341,90510.10028213557
Software Engineer,Mysore,84205,56344,106788,81566.37048455336
Data Scientist,Surat,5954,3596,8352,5974.094005439867
Lead Data Scientist,Kolkata,58097,30265,89394,59830.10537108084
Software Engineer (Backend),Bangalore,297521,199784,282261,241023.203238579
Software Engineer (Frontend),Bangalore,790187,589625,970190,779907.8714331561
AI Engineer,Noida,4603,3855,4915,4385.464453789523
Full Stack Developer,Hyderabad,55408,29201,81573,55387.57277486906
Software Engineer (Backend),Hyderabad,268131,134936,411362,273149.28549760155
UI/UX Designer,Bangalore,279959,260743,317522,289133.17521673156
Software Engineer (Frontend),Hyderabad,25715,22566,28614,25590.623549615993
AI Engineer,Mumbai,44587,29903,69213,49558.31648468335
Machine Learning Engineer,Bangalore,176781,142642,192396,167519.72093770048
AI Engineer,Bangalore,353117,331270,479720,405495.4086280182
Software Engineer,Bangalore,488565,392128,567086,479607.6699021014
Junior Developer,Nagpur,110469,88410,123722,106066.40786806785
Cybersecurity Analyst,Kolkata,197247,53265,85341,69303.85238578415
Technical Architect,Noida,307775,173921,423158,298540.2719363908
Software Engineer,Visakhapatnam,56206,45730,68056,56893.29245910175
Software Engineer,Noida,55133,48888,72309,60599.02892223338
UI/UX Designer,Hyderabad,180982,168149,200269,184209.46221419715
AI Engineer,Coimbatore,742841,459828,1153402,806615.6612298824
Software Engineer (Frontend),Bangalore,85005,61768,77453,69611.04689741117
Software Engineer (Backend),Chennai,827903,769978,847155,808566.7322301746
Full Stack Developer,Mumbai,568035,530983,687637,609310.5906815735
DevOps Engineer,Bangalore,118602,241500,397668,319584.13343581604
Software Engineer (Backend),Bangalore,448416,380667,532241,456454.4094256028
Machine Learning Engineer,Bangalore,97864,83651,113470,98561.45449684712
DevOps Engineer,Surat,48673,40930,54717,47824.10376227615
Game Developer,Bangalore,1225466,1108717,1386103,1247410.177222453
Senior Software Engineer,Bangalore,50052,322758,501109,411933.85855549655
DevOps Engineer,Gurgaon,175653,114096,179982,147039.0
Machine Learning Engineer,Mumbai,226666,188330,251725,220027.99797238468
Data Scientist,Surat,318185,232074,366597,299335.63578653045
Game Developer,Coimbatore,86936,67982,107893,87938.08201418491
Machine Learning Engineer,Hyderabad,124418,106402,144746,125574.16898403081
Machine Learning Engineer,Bangalore,124798,111234,146917,129076.12888422
Software Engineer,Hyderabad,80471,31812,198812,115312.70146461217
Software Engineer (Backend),Noida,267430,125155,435778,280466.636528209
Software Engineer,Bangalore,455996,428479,559523,494001.64873633
Computer Vision Engineer,Hyderabad,179459,147249,216026,181638.1310026437
Software Engineer (Frontend),Bangalore,868511,788790,1135342,962066.585274589
NLP Engineer,Hyderabad,13913,13378,14448,13913.500422103098
AI Engineer,Hyderabad,48445,38793,53333,46063.794859620444
Machine Learning Engineer,Visakhapatnam,104965,92390,119244,105817.39173452262
Software Engineer (Frontend),Bangalore,24643,17399,27741,22570.599080259406
Data Scientist,Chennai,30108,18356,44133,31245.37647850335
AI Engineer,Bangalore,265722,219979,343202,281590.66908256715
Full Stack Developer,Surat,104441,93009,122899,107954.41998571264
Software Engineer,Bangalore,559540,422049,654893,538471.2261469641
Full Stack Developer,Kolkata,112054,174668,103333,139001.163758622
Data Scientist,Chandigarh,225876,291978,165748,228863.41980019113
Research Scientist,Mumbai,134376,128431,142344,135387.82930612145
Full Stack Developer,Noida,191494,154608,309741,232174.91531317178
Data Scientist,Hyderabad,4192304,64056,117333,90695.21551657443
Machine Learning Engineer,Goa,175791,158507,196855,177681.51431162446
Software Engineer,Ahmedabad,11943,11474,12218,11846.868514078931
Software Engineer,Hyderabad,77737,58955,90198,74576.83903101497
AI Engineer,Bangalore,1385641,1137475,1730692,1434084.0112421513
Machine Learning Engineer,Mumbai,92141,79095,99166,89130.73105517961
Data Scientist,Delhi,18486,15976,20478,18227.413611088203
Software Engineer (Frontend),Chandigarh,77804,69359,76695,73027.09706109809
