Job Title,Location,Salary,Min_Salary,Max_Salary,Avg_Salary
AI Engineer,Bangalore,211434,107275,218603,162939.0
Software Engineer (Frontend),Trivandrum,182200,106796,187664,147230.0
Cybersecurity Analyst,Indore,83942,57780,116288,87034.0
Software Engineer (Backend),Visakhapatnam,74260,57421,102935,80178.0
Embedded Systems Engineer,Kolkata,220394,108856,231694,170275.0
Software Engineer,Mumbai,70250,54081,109501,81791.0
AI Engineer,Delhi,233205,131805,271949,201877.0
Technical Architect,Bangalore,160694,133996,260593,197294.5
Machine Learning Engineer,Coimbatore,59655,52279,103111,77695.0
Software Engineer,Mumbai,225353,142311,260167,201239.0
Cybersecurity Analyst,Chennai,152331,87351,179942,133646.5
Database Administrator,Delhi,262096,195331,397766,296548.5
Machine Learning Engineer,Hyderabad,215038,163358,360387,261872.5
Cybersecurity Analyst,Delhi,221084,165707,321359,243533.0
Software Engineer (Backend),Chennai,272720,157463,273709,215586.0
Software Engineer (Frontend),Hyderabad,224513,147564,255579,201571.5
Full Stack Developer,Pune,144496,133361,245232,189296.5
System Administrator,Bangalore,109359,105467,200982,153224.5
AR/VR Engineer,Hyderabad,274408,206883,376725,291804.0
Data Scientist,Jaipur,119097,83767,167275,125521.0
System Administrator,Hyderabad,107199,94324,190233,142278.5
Cloud Engineer,Gurgaon,105727,75243,144032,109637.5
Machine Learning Engineer,Ahmedabad,170846,86726,181270,133998.0
QA Engineer,Mumbai,171067,92895,184796,138845.5
Data Scientist,Bangalore,297827,171523,346748,259135.5
Blockchain Developer,Pune,244928,161803,288781,225292.0
Cybersecurity Analyst,Delhi,133133,74161,154622,114391.5
Mobile Developer,Bangalore,220565,147804,275812,211808.0
Principal Engineer,Delhi,450002,346560,663304,504932.0
Machine Learning Engineer,Pune,147280,74915,151786,113350.5
Data Scientist,Bangalore,224794,162117,341618,251867.5
Product Manager,Delhi,419667,251871,506220,379045.5
AI Engineer,Pune,229977,129326,271449,200387.5
Data Scientist,Mumbai,305652,215647,491451,353549.0
Full Stack Developer,Chennai,120385,112977,210076,161526.5
Full Stack Developer,Chennai,160494,114955,212453,163704.0
AI Engineer,Visakhapatnam,186230,120994,274727,197860.5
Machine Learning Engineer,Bangalore,263409,135177,272868,204022.5
Software Engineer (Backend),Delhi,236327,130520,236322,183421.0
Full Stack Developer,Mumbai,267353,195107,376090,285598.5
Computer Vision Engineer,Delhi,150315,95255,198751,147003.0
Data Scientist,Mumbai,175789,140385,301769,221077.0
Full Stack Developer,Pune,94290,62538,126866,94702.0
Cloud Engineer,Chennai,148250,102398,192332,147365.0
Research Scientist,Bangalore,402409,230303,428784,329543.5
UI/UX Designer,Hyderabad,107211,95969,194952,145460.5
DevOps Engineer,Pune,137551,126650,245319,185984.5
Software Engineer (Backend),Pune,332892,203271,351497,277384.0
Machine Learning Engineer,Delhi,181218,89997,181152,135574.5
Cybersecurity Analyst,Chennai,100999,76217,146456,111336.5
Software Engineer,Pune,228856,113044,219426,166235.0
Cloud Engineer,Visakhapatnam,83684,71065,131736,101400.5
Data Scientist,Pune,90033,59151,116158,87654.5
Lead Data Scientist,Coimbatore,228559,156906,323616,240261.0
Cloud Engineer,Noida,107920,86162,176243,131202.5
Mobile Developer,Bhubaneswar,130201,88128,164910,126519.0
Full Stack Developer,Mumbai,216731,109506,207159,158332.5
Data Scientist,Delhi,150548,72907,150350,111628.5
Robotics Engineer,Chennai,215302,149779,301100,225439.5
Full Stack Developer,Chennai,179204,113229,205695,159462.0
Software Engineer (Backend),Delhi,230099,164039,307794,235916.5
Cloud Engineer,Hyderabad,189397,127252,239610,183431.0
Software Engineer (Backend),Mysore,167242,161989,295264,228626.5
Cloud Engineer,Delhi,75747,61868,114095,87981.5
DevOps Engineer,Hyderabad,212945,136697,259440,198068.5
Robotics Engineer,Chennai,164575,99162,206567,152864.5
Database Administrator,Delhi,117870,112514,253920,183217.0
Data Engineer,Surat,200434,165476,316546,241011.0
Principal Engineer,Chennai,224130,151652,300724,226188.0
Junior Developer,Hyderabad,205586,160227,284494,222360.5
NLP Engineer,Mumbai,185757,126950,240061,183505.5
System Administrator,Goa,123330,88788,172134,130461.0
NLP Engineer,Pune,160669,142290,270981,206635.5
Game Developer,Chennai,90995,54854,114303,84578.5
AI Engineer,Chennai,188323,117126,234913,176019.5
Software Engineer (Frontend),Mumbai,121211,88849,168810,128829.5
Robotics Engineer,Indore,386063,184124,380314,282219.0
DevOps Engineer,Hyderabad,114517,72667,136119,104393.0
Software Engineer (Frontend),Jaipur,85185,66784,117556,92170.0
Software Engineer,Chennai,112467,76154,154698,115426.0
NLP Engineer,Pune,127044,104821,196874,150847.5
AI Engineer,Bangalore,390399,245655,504894,375274.5
AI Engineer,Lucknow,237447,169137,356768,262952.5
Database Administrator,Bangalore,230537,165548,338850,252199.0
Machine Learning Engineer,Delhi,124166,77208,148069,112638.5
DevOps Engineer,Surat,235396,136462,258296,197379.0
Data Scientist,Delhi,180329,124441,241359,182900.0
NLP Engineer,Chennai,325908,195676,380303,287989.5
Site Reliability Engineer,Chennai,102433,85518,175679,130598.5
Cybersecurity Analyst,Mumbai,256164,195121,363010,279065.5
Cloud Engineer,Nagpur,81596,71578,132699,102138.5
Mobile Developer,Bangalore,135133,80568,155431,117999.5
QA Engineer,Lucknow,133284,68407,143912,106159.5
Robotics Engineer,Pune,127420,113153,238441,175797.0
Software Engineer (Backend),Coimbatore,271913,185153,337362,261257.5
iOS Developer,Indore,188965,152416,284983,218699.5
Senior Software Engineer,Pune,233323,163415,286992,225203.5
Machine Learning Engineer,Bangalore,281065,148200,304999,226599.5
Software Engineer,Delhi,86133,81240,157752,119496.0
Software Engineer (Frontend),Mumbai,277669,212994,396385,304689.5
Data Scientist,Bangalore,144513,124737,254982,189859.5
AI Engineer,Chennai,114207,61512,126605,94058.5
Data Scientist,Chennai,274956,143824,302048,222936.0
Cybersecurity Analyst,Delhi,212482,113941,213599,163770.0
Software Engineer (Backend),Bangalore,279047,171315,303508,237411.5
Computer Vision Engineer,Kochi,117543,83646,170499,127072.5
Data Scientist,Mumbai,118865,106693,227588,167140.5
Full Stack Developer,Hyderabad,109780,93130,180481,136805.5
Software Engineer,Chennai,77379,76744,147986,112365.0
Information Security Engineer,Hyderabad,175020,96036,197549,146792.5
Machine Learning Engineer,Bangalore,170486,167970,320930,244450.0
Data Engineer,Goa,85314,67093,125302,96197.5
Full Stack Developer,Chandigarh,127098,85233,151506,118369.5
Data Engineer,Bangalore,204407,194121,356953,275537.0
Senior Software Engineer,Kochi,273633,167599,278666,223132.5
Full Stack Developer,Delhi,181439,101897,189286,145591.5
Site Reliability Engineer,Delhi,142178,122233,259334,190783.5
Blockchain Developer,Bangalore,543351,316406,607013,461709.5
Machine Learning Engineer,Mumbai,141210,114075,255523,184799.0
Cybersecurity Analyst,Gurgaon,287018,185177,334491,259834.0
AI Engineer,Pune,281826,175370,360651,268010.5
DevOps Engineer,Jaipur,116554,80542,151870,116206.0
Data Engineer,Hyderabad,122481,88234,165562,126898.0
Database Administrator,Delhi,128945,83280,161950,122615.0
Data Scientist,Chennai,97741,64742,146828,105785.0
Machine Learning Engineer,Chennai,179747,138494,290789,214641.5
Machine Learning Engineer,Chandigarh,171366,94756,206553,150654.5
Game Developer,Chennai,158926,105528,212413,158970.5
Software Engineer,Bangalore,333186,198047,373949,285998.0
iOS Developer,Mumbai,208839,158825,274516,216670.5
Technical Architect,Jaipur,214180,128966,252746,190856.0
Junior Developer,Hyderabad,100207,82699,141031,111865.0
Cloud Engineer,Kolkata,68103,49588,95236,72412.0
Data Engineer,Bangalore,363353,229215,466433,347824.0
Data Scientist,Delhi,380270,171822,371614,271718.0
Cybersecurity Analyst,Chennai,244894,161038,310262,235650.0
Cybersecurity Analyst,Nagpur,118035,92140,175069,133604.5
Junior Developer,Hyderabad,87772,83706,150281,116993.5
Computer Vision Engineer,Delhi,274640,141146,285415,213280.5
Machine Learning Engineer,Mumbai,262525,145371,318901,232136.0
iOS Developer,Chennai,322027,173518,331465,252491.5
Blockchain Developer,Mumbai,310397,258974,480472,369723.0
Cybersecurity Analyst,Mumbai,170910,150199,282272,216235.5
Game Developer,Delhi,169798,100439,206452,153445.5
Software Engineer (Backend),Bangalore,146518,117442,209598,163520.0
Game Developer,Indore,269561,133450,276813,205131.5
Computer Vision Engineer,Hyderabad,369169,278519,534647,406583.0
Computer Vision Engineer,Bhubaneswar,68926,64729,137812,101270.5
Cloud Engineer,Kochi,132184,97510,187223,142366.5
DevOps Engineer,Delhi,120287,89077,180228,134652.5
Robotics Engineer,Hyderabad,173674,95711,199283,147497.0
Software Engineer,Nagpur,89613,58374,118079,88226.5
Cloud Engineer,Pune,349784,186481,373259,279870.0
Lead Data Scientist,Chennai,166370,134773,255899,195336.0
Full Stack Developer,Delhi,148062,103042,194563,148802.5
Full Stack Developer,Chennai,124083,80881,145266,113073.5
Site Reliability Engineer,Trivandrum,287913,140962,313465,227213.5
AI Engineer,Delhi,176457,106028,214148,160088.0
Software Engineer (Frontend),Coimbatore,156545,90442,159029,124735.5
Cybersecurity Analyst,Surat,151258,126752,257995,192373.5
Lead Data Scientist,Lucknow,262374,126654,253814,190234.0
Machine Learning Engineer,Jaipur,228092,108307,220219,164263.0
Technical Architect,Pune,498999,281855,593866,437860.5
Blockchain Developer,Pune,341919,273227,523766,398496.5
Technical Writer,Delhi,101124,59128,130944,95036.0
AR/VR Engineer,Ahmedabad,89088,73942,143208,108575.0
Data Scientist,Hyderabad,141716,69791,160531,115161.0
Full Stack Developer,Bangalore,334893,244829,444467,344648.0
Cloud Engineer,Pune,197499,105728,205360,155544.0
Data Scientist,Bhubaneswar,372063,180417,378453,279435.0
UI/UX Designer,Chennai,217882,130287,301724,216005.5
Machine Learning Engineer,Bangalore,216820,164207,322527,243367.0
Data Scientist,Trivandrum,154361,77483,167238,122360.5
Cybersecurity Analyst,Bangalore,277640,214814,413026,313920.0
Game Developer,Delhi,94932,89514,171189,130351.5
Data Scientist,Pune,170464,102709,201221,151965.0
AR/VR Engineer,Hyderabad,312782,176653,367527,272090.0
Cloud Engineer,Kochi,275628,176451,304014,240232.5
Software Engineer (Backend),Bangalore,340029,223375,386089,304732.0
QA Engineer,Delhi,210830,95094,194079,144586.5
Network Engineer,Bangalore,129014,68230,141114,104672.0
Cybersecurity Analyst,Chandigarh,75911,46658,93319,69988.5
Mobile Developer,Coimbatore,65771,59466,113682,86574.0
Data Scientist,Bangalore,170067,155143,335940,245541.5
Technical Writer,Mumbai,95588,67581,131844,99712.5
Software Engineer (Backend),Mumbai,289141,165745,284162,224953.5
AI Engineer,Hyderabad,372835,183461,380583,282022.0
Cloud Engineer,Pune,126414,94585,184037,139311.0
Technical Architect,Mumbai,362494,195082,401120,298101.0
Robotics Engineer,Ahmedabad,232837,129511,268013,198762.0
AI Engineer,Delhi,242238,129588,252378,190983.0
Software Engineer (Frontend),Pune,95539,95378,162850,129114.0
NLP Engineer,Hyderabad,286357,241424,477133,359278.5
Technical Architect,Noida,162596,147177,290558,218867.5
Software Engineer,Hyderabad,147184,124868,240844,182856.0
Cybersecurity Analyst,Chennai,218886,113510,235085,174297.5
Robotics Engineer,Pune,242192,143206,289578,216392.0
Full Stack Developer,Bangalore,143453,105076,183404,144240.0
Cybersecurity Analyst,Mumbai,200119,110679,219443,165061.0
QA Engineer,Chennai,165470,109337,215936,162636.5
Software Engineer (Backend),Chennai,94916,70656,120768,95712.0
Junior Developer,Mumbai,175087,115214,198447,156830.5
Software Engineer (Frontend),Delhi,94851,80316,139959,110137.5
Principal Engineer,Nagpur,242571,160394,301899,231146.5
Machine Learning Engineer,Pune,262090,206670,413240,309955.0
Software Engineer (Frontend),Pune,225738,142271,253407,197839.0
Machine Learning Engineer,Chennai,263074,214540,421922,318231.0
AI Engineer,Chennai,262456,144778,291999,218388.5
Network Engineer,Coimbatore,147445,92512,182370,137441.0
AR/VR Engineer,Coimbatore,343794,190004,411371,300687.5
Junior Developer,Delhi,47495,37817,64674,51245.5
Cybersecurity Analyst,Hyderabad,118611,95319,188964,142141.5
Machine Learning Engineer,Pune,109087,61766,126800,94283.0
Data Engineer,Hyderabad,144045,129028,248357,188692.5
QA Engineer,Mumbai,175729,136116,274157,205136.5
DevOps Engineer,Indore,80460,67433,124606,96019.5
Game Developer,Indore,69823,57725,120748,89236.5
Computer Vision Engineer,Delhi,478011,239659,508121,373890.0
Full Stack Developer,Chennai,73021,53153,101908,77530.5
Software Engineer (Backend),Delhi,198299,154070,265450,209760.0
Software Engineer (Frontend),Chennai,95078,69568,129386,99477.0
Full Stack Developer,Pune,243173,141136,280596,210866.0
System Administrator,Surat,75929,73543,153119,113331.0
iOS Developer,Pune,129462,112052,219632,165842.0
Embedded Systems Engineer,Mumbai,117627,71154,146113,108633.5
Cybersecurity Analyst,Mumbai,320354,149385,288861,219123.0
Technical Writer,Mumbai,106359,93351,211321,152336.0
iOS Developer,Delhi,203021,149040,265307,207173.5
Software Engineer (Backend),Pune,137558,100882,180956,140919.0
Software Engineer (Backend),Mumbai,177769,168042,294133,231087.5
Software Engineer (Frontend),Bangalore,150955,105358,186776,146067.0
Full Stack Developer,Bangalore,165078,132293,250183,191238.0
Technical Architect,Bangalore,316660,188571,366421,277496.0
Software Engineer (Backend),Surat,116353,110513,194360,152436.5
Cybersecurity Analyst,Lucknow,99870,67684,123380,95532.0
Software Engineer (Frontend),Bangalore,255152,207492,376373,291932.5
Database Administrator,Hyderabad,152807,74814,166101,120457.5
Technical Writer,Pune,151964,87454,174465,130959.5
Data Engineer,Pune,150805,81790,156261,119025.5
Research Scientist,Chandigarh,114644,93381,180220,136800.5
Robotics Engineer,Bangalore,139316,87811,176741,132276.0
Software Engineer (Backend),Chandigarh,147212,87955,167454,127704.5
Technical Writer,Chennai,62890,46178,98262,72220.0
Machine Learning Engineer,Pune,419058,244471,481332,362901.5
Cybersecurity Analyst,Bhubaneswar,71613,52573,103101,77837.0
Cloud Engineer,Delhi,294581,187038,349807,268422.5
Cloud Engineer,Nagpur,84127,59071,110194,84632.5
Android Developer,Mumbai,88141,87598,168519,128058.5
DevOps Engineer,Chennai,130029,75333,152581,113957.0
Machine Learning Engineer,Chennai,275931,151332,309795,230563.5
NLP Engineer,Hyderabad,213377,118138,224483,171310.5
Software Engineer,Hyderabad,110948,72903,144693,108798.0
Cybersecurity Analyst,Pune,187284,104938,193824,149381.0
Software Engineer (Backend),Mumbai,135763,88397,156746,122571.5
Data Scientist,Chennai,98217,73950,144340,109145.0
Full Stack Developer,Bangalore,226137,130553,241387,185970.0
Robotics Engineer,Noida,84643,68584,149887,109235.5
Machine Learning Engineer,Mumbai,520024,259021,525860,392440.5
Database Administrator,Hyderabad,101073,58513,116961,87737.0
Cloud Engineer,Pune,141710,92397,166797,129597.0
Machine Learning Engineer,Hyderabad,76457,69357,137228,103292.5
Data Engineer,Delhi,205465,171791,331322,251556.5
Site Reliability Engineer,Ahmedabad,194216,183925,409854,296889.5
Cloud Engineer,Coimbatore,298271,220603,393884,307243.5
Cloud Engineer,Mumbai,149905,103321,178177,140749.0
Full Stack Developer,Bangalore,88267,79588,144568,112078.0
Network Engineer,Bhubaneswar,54046,50963,97931,74447.0
QA Engineer,Pune,124772,91352,173053,132202.5
Android Developer,Delhi,114195,114136,219476,166806.0
Embedded Systems Engineer,Delhi,124097,59445,130662,95053.5
Database Administrator,Chennai,194412,142236,291608,216922.0
Machine Learning Engineer,Mumbai,150879,82942,178925,130933.5
Machine Learning Engineer,Visakhapatnam,94999,52592,107718,80155.0
Software Engineer (Frontend),Pune,103218,67010,122724,94867.0
Data Engineer,Noida,190188,111415,223964,167689.5
Cybersecurity Analyst,Pune,93293,71290,139653,105471.5
Software Engineer (Frontend),Bangalore,154802,97993,164565,131279.0
Software Engineer (Backend),Bangalore,86915,83362,158893,121127.5
Technical Architect,Pune,192051,166724,313182,239953.0
Cybersecurity Analyst,Chennai,235772,154477,318876,236676.5
Cybersecurity Analyst,Mumbai,126547,98100,186118,142109.0
Software Engineer,Gurgaon,234326,176416,346967,261691.5
Technical Writer,Delhi,127850,63182,139103,101142.5
Information Security Engineer,Delhi,188476,103751,192376,148063.5
Full Stack Developer,Bangalore,131191,126281,235047,180664.0
AI Engineer,Hyderabad,212600,113034,231931,172482.5
AI Engineer,Delhi,208037,122909,266667,194788.0
Cloud Engineer,Bangalore,208975,134202,229888,182045.0
